Barcode	Position	gener	Logica	Bio	chimica	Mate	Score	Ateneo
645653551159954	5573	6	4.1	24.3	0.7	7.1	42.2	federico
566644332358945	5574	3	2.6	25.1	4.8	6.7	42.2	catania
565544332349853	5575	2.6	4.1	25.4	4.1	6	42.2	pavia
546444453349843	5576	2.6	4.5	26.2	3.7	5.2	42.2	sapienza
556553552339743	5577	2.6	4.1	26.6	1.4	7.5	42.2	cagliari
556555551148743	5578	6	-0.8	27	0.7	9.3	42.2	bari
655533551139743	5579	1.5	3	27.3	1.8	8.6	42.2	federico
564434551158944	5580	-0.4	3.7	27.7	0.7	10.5	42.2	esteri
544454531348945	5581	1.1	4.1	27.7	5.6	3.7	42.2	milano
564445431259954	5582	0.7	-0.1	28.8	3.9	8.9	42.2	esteri
465453551249754	5583	0	-0.4	29.2	7.8	5.6	42.2	esteri
564543332359755	5584	2.6	2.2	29.2	3.7	4.5	42.2	messina
664634552148744	5585	3	6	29.2	2.5	1.5	42.2	padova
456455552149854	5586	4.5	2.2	29.6	3.7	2.2	42.2	bologna
546535351348754	5587	4.1	2.6	29.6	1.4	4.5	42.2	esteri
646655533258943	5588	1.5	2.2	29.6	7.4	1.5	42.2	esteri
655444441249955	5589	6	4.5	30.7	0.3	0.7	42.2	bari
644544551149854	5590	3	4.1	30.7	2.2	2.2	42.2	esteri
655454543238743	5591	4.5	4.1	32.6	-0.5	1.5	42.2	torino
445643433239744	5592	3	1.5	33	2.9	1.8	42.2	lvanvitelli
464635542159753	5593	-0.4	-0.4	34.5	7.4	1.1	42.2	esteri
666443531358943	5594	0	3	18.6	13.8	6.7	42.1	esteri
555545432148953	5595	2.6	5.6	21.3	7	5.6	42.1	milano
544655353348854	5596	3	0.7	22	4.8	11.6	42.1	bicocca
554635332138755	5597	1.5	1.1	22	6.7	10.8	42.1	esteri
546453332138945	5598	0	0.7	22.4	10.8	8.2	42.1	esteri
565543453139755	5599	1.1	2.2	22.8	4	12	42.1	esteri
455633353259843	5600	2.2	4.1	23.1	6.7	6	42.1	esteri
656434541149944	5601	3	4.5	23.2	4.7	6.7	42.1	Marche
454545352338853	5602	-0.4	5.6	23.9	7.1	5.9	42.1	esteri
565644432358853	5603	4.1	0.3	24.3	1.8	11.6	42.1	bari
565553452238853	5604	4.1	3.7	25.4	1.5	7.4	42.1	catania
666443551358743	5605	2.6	4.5	26.2	6.3	2.5	42.1	bologna
556655331349744	5606	6	4.1	26.6	-0.1	5.5	42.1	bari
654433542149754	5607	2.6	6	26.6	-0.9	7.8	42.1	bologna
656643442359943	5608	0	1.1	26.6	5.1	9.3	42.1	padova
456445431258845	5609	4.1	1.1	27.7	2.5	6.7	42.1	bari
565633531249745	5610	0	-0.4	27.7	8.5	6.3	42.1	esteri
654443553248944	5611	6	4.5	28.8	2.9	-0.1	42.1	esteri
564633342338844	5612	4.1	2.6	28.8	-1.6	8.2	42.1	milano
454444551158845	5613	2.6	2.6	30.7	5.9	0.3	42.1	messina
545633352148943	5614	4.1	2.6	30.7	-0.5	5.2	42.1	torvergata
564643331348754	5615	-0.4	0.7	31.1	6.6	4.1	42.1	esteri
564445451248853	5616	6	0.7	32.6	1.3	1.5	42.1	Marche
464534532158755	5617	-0.8	-0.8	32.6	8.1	3	42.1	sapienza
656535533238744	5618	-0.4	4.1	34.5	-1.3	5.2	42.1	torino
644553351149955	5619	2.2	3.7	12.6	12.3	11.2	42	sapienza
654443441339755	5620	6	7.5	16	5.9	6.6	42	federico
566655432259753	5621	2.6	5.6	18.2	4.4	11.2	42	esteri
555545353348855	5622	4.1	2.6	21.6	2.5	11.2	42	esteri
665554331338755	5623	-0.4	2.6	23.5	8.5	7.8	42	esteri
564435341149743	5624	-0.4	0.7	23.5	7.4	10.8	42	federico
444635433139753	5625	1.1	4.1	23.9	5.9	7	42	esteri
446554341149853	5626	4.5	0.7	25	8.1	3.7	42	bari
664434342359944	5627	0	1.1	25	7	8.9	42	esteri
555434343139854	5628	2.2	4.1	25.8	4	5.9	42	Marche
654453442339854	5629	2.6	2.2	26.9	-1.6	11.9	42	bari
545434331359855	5630	4.1	6	26.9	1	4	42	cagliari
664634343338853	5631	2.6	1.1	27.3	7.4	3.6	42	padova
545633432159945	5632	2.6	3.7	28.8	1.8	5.1	42	torino
456644432349754	5633	0.7	3.7	29.2	1.7	6.7	42	esteri
455633352258753	5634	1.1	5.6	30.7	3.6	1	42	esteri
556634441149743	5635	4.1	4.1	16.3	7	10.4	41.9	bologna
466543532339955	5636	1.1	3.7	18.2	9.6	9.3	41.9	esteri
565644552149755	5637	6	4.1	18.3	7.5	6	41.9	federico
654544451338753	5638	2.2	4.1	19.3	8.5	7.8	41.9	esteri
445554531138744	5639	2.2	4.1	19.7	9.3	6.6	41.9	bologna
546445332159843	5640	2.2	5.6	21.6	6.6	5.9	41.9	esteri
646553353248945	5641	2.6	6	22	5.1	6.2	41.9	padova
666453352249955	5642	3	4.1	23.1	3.6	8.1	41.9	messina
566444532249754	5643	3	4.5	23.2	8.6	2.6	41.9	padova
466535343349945	5644	1.5	1.5	24.3	5.6	9	41.9	cagliari
554644543159953	5645	0	1.5	26.2	10.1	4.1	41.9	esteri
445453332139744	5646	1.5	1.1	26.2	7.1	6	41.9	parma
566654431338853	5647	0	1.1	26.6	9.7	4.5	41.9	bologna
445643531338853	5648	0	1.5	26.6	6.3	7.5	41.9	esteri
465644441339845	5649	4.1	1.1	26.6	3	7.1	41.9	padova
466545541338945	5650	2.6	2.2	26.9	5.1	5.1	41.9	bologna
664443433259944	5651	3	1.1	28.1	5.2	4.5	41.9	esteri
664654552148753	5652	-0.4	0	28.1	9.7	4.5	41.9	esteri
466645553159943	5653	6	2.6	28.8	0	4.5	41.9	lvanvitelli
646555541338853	5654	0	1.1	29.2	7.5	4.1	41.9	bicocca
454455333138853	5655	1.5	4.1	29.6	5.6	1.1	41.9	esteri
466654332239954	5656	0	0	29.6	10.8	1.5	41.9	esteri
466445331158954	5657	0	-0.4	33	6.3	3	41.9	esteri
554543531339953	5658	4.5	4.1	8.5	14.6	10.1	41.8	esteri
466444332139753	5659	4.1	5.6	17.4	3.5	11.2	41.8	esteri
656453551138755	5660	0.7	4.5	17.9	11.6	7.1	41.8	esteri
545445331258854	5661	2.6	6	18.6	7.1	7.5	41.8	milano
454435452259755	5662	4.1	5.6	19	6	7.1	41.8	bari
464545451249853	5663	6	6	19	3	7.8	41.8	sapienza
566654433139955	5664	4.5	6	20.5	3.7	7.1	41.8	torino
556544351138855	5665	1.5	0	21.3	10.8	8.2	41.8	milano
465654531239943	5666	3	3.7	21.7	8.2	5.2	41.8	esteri
544643542238953	5667	1.1	0.7	22.1	9.3	8.6	41.8	esteri
665454532239844	5668	4.5	4.1	22.4	0.7	10.1	41.8	catania
546634332149745	5669	0	3	22.8	6.3	9.7	41.8	esteri
666445543158844	5670	1.5	-0.1	23.1	9.2	8.1	41.8	esteri
544443352349955	5671	1.5	3	24.3	7.8	5.2	41.8	esteri
465434332248853	5672	0	1.1	24.7	7.4	8.6	41.8	esteri
646653351248855	5673	1.5	1.1	25.8	5.2	8.2	41.8	esteri
546645333248855	5674	3	6	26.2	1.4	5.2	41.8	catania
564435333149755	5675	2.6	1.1	26.2	9.7	2.2	41.8	esteri
565545443349954	5676	1.1	6	26.2	-0.4	8.9	41.8	milano
556644542348944	5677	2.6	2.6	26.6	5.9	4.1	41.8	cagliari
566534453258844	5678	1.1	4.1	26.6	3.3	6.7	41.8	esteri
644453533159843	5679	1.5	2.6	26.9	9.3	1.5	41.8	sapienza
564455553139855	5680	3	4.1	27.3	1.8	5.6	41.8	messina
445653553159853	5681	0	1.1	27.7	7.4	5.6	41.8	esteri
446455431338955	5682	1.1	5.6	27.7	4.8	2.6	41.8	esteri
566644532239855	5683	3	2.2	27.7	2.2	6.7	41.8	esteri
656444451138843	5684	0	4.1	28.1	6.3	3.3	41.8	milano
444654353159844	5685	1.5	4.1	29.2	1.8	5.2	41.8	milano
644543333139845	5686	2.6	2.6	29.2	2.2	5.2	41.8	torino
456654553148743	5687	1.5	4.1	29.6	2.9	3.7	41.8	esteri
666444331349745	5688	4.5	-0.1	29.6	4.8	3	41.8	esteri
645533433338953	5689	1.5	2.2	30.7	5.6	1.8	41.8	esteri
666455342349754	5690	1.1	4.1	31.1	1.4	4.1	41.8	catania
546534432248955	5691	0	-1.6	31.5	3.3	8.6	41.8	catania
446443553149755	5692	1.5	-2	31.5	3.3	7.5	41.8	esteri
544654352259843	5693	2.6	6	13.4	8.9	10.8	41.7	bologna
445535453158955	5694	4.5	4.1	15.6	6.7	10.8	41.7	torino
644644431248743	5695	0	0	21.6	15.7	4.4	41.7	esteri
465434553338843	5696	1.1	5.6	22	3.7	9.3	41.7	esteri
545454451248844	5697	4.1	1.1	23.9	1.8	10.8	41.7	bologna
665545453139754	5698	1.1	2.2	24.3	7.4	6.7	41.7	esteri
444553553158943	5699	2.2	6	25	3.3	5.2	41.7	sapienza
564454341358945	5700	3	4.5	25	2.1	7.1	41.7	sapienza
454453351238745	5701	4.5	1.1	25.8	4	6.3	41.7	bologna
544433451349853	5702	1.1	4.1	26.9	8.1	1.5	41.7	esteri
646533532149843	5703	2.6	6	27.3	4.8	1	41.7	bari
664644341339743	5704	2.6	2.6	27.3	4.4	4.8	41.7	milano
465453431149755	5705	-0.4	0.3	27.7	5.9	8.2	41.7	esteri
645434452339845	5706	-0.4	2.2	27.7	8.9	3.3	41.7	esteri
554654342138954	5707	1.1	4.1	27.7	0.2	8.6	41.7	federico
556454542339744	5708	0	3	28.8	3.2	6.7	41.7	esteri
665535532258853	5709	0.7	-0.8	28.8	10.4	2.6	41.7	padova
665543352248844	5710	4.5	5.6	28.8	-2.4	5.2	41.7	torino
444533542249753	5711	1.1	-1.2	29.2	9.3	3.3	41.7	esteri
655434352158855	5712	3	2.6	29.6	3.6	2.9	41.7	cagliari
444445351358955	5713	1.1	0.7	32.6	2.1	5.2	41.7	esteri
445653352249954	5714	1.1	-1.2	32.6	5.9	3.3	41.7	pavia
456654543148945	5715	2.2	5.6	13.6	10.1	10.1	41.6	bicocca
656553443358844	5716	0	2.2	18.2	11.9	9.3	41.6	esteri
444635442338755	5717	2.6	5.6	20.5	5.1	7.8	41.6	catania
554554352238753	5718	4.5	4.1	21.2	3.6	8.2	41.6	esteri
554454342248944	5719	2.6	4.1	21.6	6.6	6.7	41.6	esteri
645434441238754	5720	1.1	0.7	22.4	5.1	12.3	41.6	esteri
545635553339843	5721	2.6	4.1	23.5	3.6	7.8	41.6	esteri
654635552259954	5722	1.1	4.1	24.3	5.1	7	41.6	esteri
555543343158955	5723	1.1	0.3	25.4	8.1	6.7	41.6	esteri
555553553159853	5724	0.7	-0.8	25.4	10.8	5.5	41.6	esteri
665534342248745	5725	1.1	4.1	25.4	2.1	8.9	41.6	sapienza
656535453249953	5726	2.6	2.2	25.8	3.6	7.4	41.6	esteri
645535542348754	5727	1.5	2.6	25.8	6.2	5.5	41.6	sapienza
566654553238943	5728	2.6	4.1	26.9	1.7	6.3	41.6	sapienza
444554431359743	5729	4.5	2.6	28.8	0.6	5.1	41.6	bologna
655535552258944	5730	2.6	4.1	29.2	0.2	5.5	41.6	sapienza
444553553238943	5731	0	3	30	7.1	1.5	41.6	sapienza
464633351159843	5732	-0.4	4.5	15.5	11.5	10.4	41.5	esteri
546635351248954	5733	1.5	1.5	16.1	13.1	9.3	41.5	esteri
566454441358853	5734	1.1	6	18	7.8	8.6	41.5	sapienza
666555352139745	5735	4.1	4.1	19.7	7.7	5.9	41.5	torvergata
466435441238953	5736	3	4.1	20.2	7.5	6.7	41.5	esteri
455535553258754	5737	2.6	7.5	20.5	0.5	10.4	41.5	federico
465543452259744	5738	0	5.6	21.3	11.6	3	41.5	esteri
645644533239744	5739	6	-0.1	22.4	1.3	11.9	41.5	bologna
664534351258845	5740	4.1	4.5	24.7	2.6	5.6	41.5	catania
455545342348953	5741	4.5	2.6	24.7	2.2	7.5	41.5	padova
555534443248843	5742	2.2	1.8	25	5.5	7	41.5	padova
544645431138853	5743	1.5	1.1	25.1	5.6	8.2	41.5	esteri
546633531248745	5744	3	4.5	25.1	2.2	6.7	41.5	sapienza
654653531358855	5745	6	4.5	25.4	1.5	4.1	41.5	federico
454453351259855	5746	1.1	2.6	26.6	5.2	6	41.5	padova
544653342258744	5747	4.5	3	26.6	2.2	5.2	41.5	pavia
645554341359955	5748	4.1	-1.2	26.9	4.7	7	41.5	federico
446533331339853	5749	3	3	27	3.3	5.2	41.5	esteri
654443432159943	5750	4.5	2.6	28.1	5.2	1.1	41.5	padova
646554442239843	5751	1.5	0.7	28.5	6.3	4.5	41.5	esteri
556554532358753	5752	1.5	0.7	28.5	9.3	1.5	41.5	sapienza
645654532248853	5753	0	1.5	29.2	7.8	3	41.5	torino
455553432349945	5754	0	1.5	29.6	5.6	4.8	41.5	esteri
646453533138945	5755	1.1	4.1	29.6	5.2	1.5	41.5	lvanvitelli
455643541258853	5756	1.1	4.5	30	4.8	1.1	41.5	esteri
664444432139854	5757	4.5	2.2	30	-0.8	5.6	41.5	federico
546535343249954	5758	1.5	4.1	31.1	3.7	1.1	41.5	messina
644653551349853	5759	0	0	31.5	5.5	4.5	41.5	esteri
565433451348955	5760	-0.4	2.2	31.5	2.6	5.6	41.5	torino
444655542359843	5761	1.1	4.5	32.6	0.7	2.6	41.5	sapienza
454554343158743	5762	3	2.6	33	1.8	1.1	41.5	bari
645554552258954	5763	0	1.5	16.8	15.3	7.8	41.4	esteri
655453432138743	5764	2.2	3.7	17.8	11.1	6.6	41.4	esteri
666445353339754	5765	2.6	4.1	19.4	8.6	6.7	41.4	esteri
545554531158944	5766	6	6	19.4	5.2	4.8	41.4	federico
544635452149945	5767	4.5	4.1	19.4	3	10.4	41.4	sapienza
644435333349855	5768	0	1.5	20.5	9.3	10.1	41.4	esteri
546544343149944	5769	3	4.1	20.5	8.2	5.6	41.4	lvanvitelli
445545342159843	5770	1.5	2.6	20.9	7.1	9.3	41.4	esteri
465433533139744	5771	-0.4	2.6	21.3	9.7	8.2	41.4	esteri
444654551148955	5772	2.6	4.1	22.8	7.1	4.8	41.4	esteri
655553343248745	5773	0	1.5	22.8	8.9	8.2	41.4	esteri
564644343138754	5774	2.2	5.6	23.1	2	8.5	41.4	bologna
455433352138755	5775	1.1	6	23.5	4.8	6	41.4	esteri
565555452158943	5776	1.1	4.1	25	5.2	6	41.4	padova
444435331138954	5777	3	4.1	25.1	2.1	7.1	41.4	esteri
556634542139745	5778	6	7.5	25.8	-2	4.1	41.4	catania
556553433239944	5779	3	2.6	26.2	8.2	1.4	41.4	lvanvitelli
444645343138755	5780	1.5	2.2	26.2	6.7	4.8	41.4	torino
466543531239844	5781	0	2.6	26.6	7.4	4.8	41.4	esteri
556445441259854	5782	0	4.5	26.6	5.5	4.8	41.4	esteri
656434331159853	5783	2.6	4.1	26.6	2.1	6	41.4	torvergata
466444352248943	5784	0	0	26.9	10.8	3.7	41.4	esteri
456433532159854	5785	4.5	2.2	27.3	2.6	4.8	41.4	sapienza
446443533248945	5786	4.1	1.5	27.3	7.4	1.1	41.4	torvergata
444633533239754	5787	0	0	27.7	9.7	4	41.4	esteri
665444552359843	5788	4.5	4.5	27.7	1	3.7	41.4	torvergata
645634342158943	5789	3	4.5	28.1	2.5	3.3	41.4	esteri
444434333349853	5790	4.5	1.1	29.6	1.4	4.8	41.4	cagliari
466633333339753	5791	1.1	2.6	31.1	4.8	1.8	41.4	torino
644543433359754	5792	0	4.1	10.7	16.1	10.4	41.3	esteri
554645443239854	5793	3	2.2	13.4	13.4	9.3	41.3	torvergata
564554441158754	5794	0	4.5	16.3	14.2	6.3	41.3	esteri
456454352158954	5795	1.5	3	16.7	11.9	8.2	41.3	esteri
554653431158854	5796	1.1	5.6	18.6	5.2	10.8	41.3	esteri
464644352139743	5797	-0.4	6	19.7	11.9	4.1	41.3	esteri
465453553138845	5798	4.1	6	20.5	3.3	7.4	41.3	milano
654645532139954	5799	2.6	2.2	20.9	2.5	13.1	41.3	bicocca
645443431258944	5800	4.5	6	21.6	5.5	3.7	41.3	cagliari
665645543159845	5801	1.5	6	21.6	6.6	5.6	41.3	esteri
665445433259743	5802	0.7	6	23.1	-1.2	12.7	41.3	torino
544445332339745	5803	4.1	3	23.2	6.6	4.4	41.3	bicocca
564543353158943	5804	6	4.1	23.6	0.2	7.4	41.3	sapienza
444443332249753	5805	1.1	0.7	24.3	7	8.2	41.3	esteri
556654443239845	5806	2.2	2.2	24.7	6.3	5.9	41.3	cagliari
566654333139843	5807	4.1	4.5	25	-0.9	8.6	41.3	padova
545654451359754	5808	0	2.6	25.4	8.5	4.8	41.3	bicocca
566543443348853	5809	1.1	2.2	25.4	8.9	3.7	41.3	esteri
556455533349743	5810	1.5	0.7	25.8	4	9.3	41.3	esteri
446645332158953	5811	0	0	26.9	5.5	8.9	41.3	parma
454554543158955	5812	2.6	0.7	27.7	-0.5	10.8	41.3	pavia
545433451359945	5813	3	6	28.1	3.6	0.6	41.3	bari
556434353258854	5814	1.5	0.7	28.8	0.6	9.7	41.3	federico
656434542258944	5815	1.1	-1.2	30.7	7	3.7	41.3	esteri
654535432248853	5816	2.6	4.1	14.8	10.4	9.3	41.2	esteri
566444352348745	5817	3	1.8	15.9	11.2	9.3	41.2	esteri
444654433158855	5818	0.7	4.1	16.3	13.4	6.7	41.2	esteri
556653333358745	5819	1.1	6	19.3	5.9	8.9	41.2	esteri
654643451339955	5820	4.1	7.5	19.7	-0.5	10.4	41.2	cagliari
545455332239944	5821	2.2	5.6	22	4	7.4	41.2	padova
465535341349844	5822	2.6	4.1	25	-1.3	10.8	41.2	bologna
554633443338845	5823	2.2	3.7	25	4.4	5.9	41.2	sapienza
665554352138955	5824	1.1	2.2	25.4	12.3	0.2	41.2	esteri
446655553258743	5825	2.2	6	25.4	3.6	4	41.2	padova
455554442158853	5826	2.6	0.3	25.8	5.1	7.4	41.2	federico
445434341159744	5827	3	3	27.7	4.5	3	41.2	esteri
666433452249745	5828	2.6	6	28.1	3	1.5	41.2	esteri
655455532259754	5829	-0.8	-0.8	28.8	7.7	6.3	41.2	bologna
646634441348845	5830	4.5	5.6	17.6	4.1	9.3	41.1	esteri
654643442158953	5831	4.1	4.1	17.8	2.8	12.3	41.1	parma
455444541138753	5832	0.7	2.2	21.2	3.2	13.8	41.1	sapienza
454554443259945	5833	1.5	1.1	21.7	11.6	5.2	41.1	esteri
545535343359845	5834	1.1	4.1	22.8	5.6	7.5	41.1	pavia
645653341238953	5835	0	1.1	23.2	11.6	5.2	41.1	esteri
564533532348954	5836	4.5	4.5	23.6	3.7	4.8	41.1	sapienza
644455441248944	5837	3	4.1	23.9	4.1	6	41.1	sapienza
655434433338945	5838	-0.4	-1.6	25	13	5.1	41.1	esteri
455655443338843	5839	0	4.1	25.5	6.7	4.8	41.1	esteri
556444342159853	5840	0	0	26.2	11.2	3.7	41.1	messina
465534443349754	5841	3	1.5	26.6	4.8	5.2	41.1	esteri
564533441348755	5842	1.5	4.1	26.6	6.7	2.2	41.1	torino
446654431359744	5843	1.1	2.6	27.3	8.6	1.5	41.1	bicocca
544554553338855	5844	1.5	1.5	27.3	9.3	1.5	41.1	milano
454453333349943	5845	1.1	4.5	27.7	3.3	4.5	41.1	pavia
464455353138755	5846	0	1.5	28.1	5.9	5.6	41.1	esteri
544543532248953	5847	-0.4	3	28.1	7.4	3	41.1	esteri
644555431149753	5848	0	4.1	28.1	6.3	2.6	41.1	esteri
544533432248945	5849	1.1	4.5	29.2	3.3	3	41.1	lvanvitelli
645454433258753	5850	1.1	1.5	29.6	5.2	3.7	41.1	esteri
645553342248955	5851	1.5	1.1	29.6	2.2	6.7	41.1	sapienza
456643542158743	5852	3	3	30.7	1.8	2.6	41.1	cagliari
456454432149844	5853	1.1	1.1	31.1	4.8	3	41.1	esteri
564434352148954	5854	1.1	4.5	32.6	1.4	1.5	41.1	esteri
445534543359854	5855	0	0	33	7	1.1	41.1	esteri
666534443339754	5856	0	-0.4	33	2.9	5.6	41.1	esteri
465643352259744	5857	2.6	5.6	16	10.1	6.7	41	esteri
464534332239854	5858	2.6	5.6	19	7.1	6.7	41	esteri
456455552359854	5859	4.5	6	19.3	6.7	4.5	41	cagliari
445554433238844	5860	4.1	6	20.9	2.5	7.5	41	esteri
566533333338745	5861	4.5	6	21.3	1.8	7.4	41	lvanvitelli
466635442258943	5862	4.1	1.5	22	5.2	8.2	41	lvanvitelli
456555352259845	5863	2.6	3.7	22.4	7.8	4.5	41	esteri
444633552339855	5864	4.1	6	22.8	1.4	6.7	41	esteri
444653451338943	5865	1.5	2.6	23.6	5.9	7.4	41	bari
455453531238754	5866	0	-0.8	23.9	12.3	5.6	41	bicocca
665453533358844	5867	4.1	2.6	23.9	0.7	9.7	41	cagliari
646643431139844	5868	1.1	2.6	23.9	6.7	6.7	41	esteri
655554341249855	5869	-0.4	4.1	23.9	8.6	4.8	41	esteri
444653553238854	5870	-0.4	2.2	24.3	9.3	5.6	41	esteri
555443352139844	5871	1.1	0.7	24.3	7.4	7.5	41	esteri
544535341158743	5872	1.1	4.5	24.3	1.8	9.3	41	milano
644533551149953	5873	2.6	4.1	24.7	4.4	5.2	41	sapienza
446533433149953	5874	4.5	4.1	25.4	3.3	3.7	41	milano
554435451348845	5875	0	2.6	26.2	7.4	4.8	41	esteri
665535542238755	5876	0	1.1	27	6.6	6.3	41	esteri
666543551158853	5877	3	4.1	27.3	3.6	3	41	esteri
654644443358845	5878	-0.4	2.2	27.7	9.3	2.2	41	esteri
655545332338954	5879	2.6	4.1	27.7	4.4	2.2	41	esteri
656633342148954	5880	0	0	28.8	4	8.2	41	esteri
545544532158854	5881	0	1.5	28.8	6.6	4.1	41	padova
644453543339844	5882	4.5	1.1	29.6	4	1.8	41	catania
446645352359845	5883	0	0	30.7	8.5	1.8	41	esteri
566633342248944	5884	0	1.1	32.6	4.3	3	41	esteri
564445331348843	5885	3	1.1	33	2.1	1.8	41	torino
554654531348853	5886	-1.2	-0.1	34.5	7.3	0.5	41	esteri
565644351348845	5887	1.1	4.1	19.7	2.9	13.1	40.9	messina
656643353149743	5888	4.5	4.1	20.5	2.5	9.3	40.9	padova
565434442249943	5889	2.2	4.1	21.2	3.7	9.7	40.9	sapienza
645634441339744	5890	1.1	2.2	21.6	9.3	6.7	40.9	esteri
644554452159954	5891	3	2.6	22.1	7.7	5.5	40.9	esteri
455455533359945	5892	1.1	4.1	22.8	5.5	7.4	40.9	esteri
466553351249743	5893	-0.4	4.1	23.5	8.1	5.6	40.9	esteri
645654352349944	5894	2.6	4.1	23.5	4	6.7	40.9	esteri
644454442159945	5895	1.1	6	23.9	5.5	4.4	40.9	parma
445435452259843	5896	2.6	4.1	25	4.4	4.8	40.9	pavia
564635541259755	5897	4.1	4.1	25.4	2.5	4.8	40.9	bologna
454454542149944	5898	-0.4	0.3	25.4	10.8	4.8	40.9	esteri
666633343348743	5899	1.5	0.3	25.4	6.2	7.5	40.9	esteri
546643351139944	5900	0	-0.4	28.8	8.9	3.6	40.9	esteri
666545333258753	5901	4.1	-0.4	29.2	3.6	4.4	40.9	torino
465444442258945	5902	1.5	3	20.6	9.7	6	40.8	esteri
555443353239844	5903	1.1	3	21	13.1	2.6	40.8	esteri
446455552248855	5904	2.6	4.1	21.6	3.6	8.9	40.8	lvanvitelli
655634441158954	5905	1.1	3.7	22	6.2	7.8	40.8	esteri
655535352139953	5906	6	1.1	23.1	2.1	8.5	40.8	bologna
656435441159854	5907	4.1	5.6	23.5	-0.9	8.5	40.8	pavia
565634533348955	5908	-0.8	2.2	23.5	11.5	4.4	40.8	sapienza
446533351148753	5909	0.7	0.3	25	7.4	7.4	40.8	sapienza
666443353338953	5910	0.7	2.2	25.4	5.5	7	40.8	lvanvitelli
555644443159955	5911	1.5	5.6	26.6	5.6	1.5	40.8	esteri
564644341159945	5912	0	0.7	26.9	8.1	5.1	40.8	esteri
666443441238945	5913	0.7	2.2	27.3	8.1	2.5	40.8	bari
454555443359945	5914	2.6	4.5	30	0.7	3	40.8	bari
556453453338945	5915	1.5	2.6	30	5.2	1.5	40.8	bari
545554433349755	5916	0	1.5	30	4.8	4.5	40.8	esteri
564533352248754	5917	0	1.1	30	6.7	3	40.8	esteri
655644432149844	5918	3	-0.8	30.7	3.9	4	40.8	bologna
565643452259753	5919	0	-1.2	32.6	3.9	5.5	40.8	esteri
445444442258855	5920	1.1	7.5	12.3	12	7.8	40.7	esteri
566554343259853	5921	3	2.6	13.4	13.1	8.6	40.7	esteri
644554532359743	5922	4.1	3.7	14	9.6	9.3	40.7	milano
664633341239744	5923	0	2.6	18.7	11.6	7.8	40.7	esteri
464534533138744	5924	2.6	5.6	19.3	9.6	3.6	40.7	federico
446533352248944	5925	1.1	4.1	21.3	3	11.2	40.7	bari
655435351339855	5926	1.5	6	22.1	6.3	4.8	40.7	cagliari
465543433359954	5927	1.1	2.2	22.4	1.5	13.5	40.7	padova
644635552359744	5928	2.6	2.2	23.2	-0.4	13.1	40.7	esteri
555635532239845	5929	0	1.5	24.3	9.3	5.6	40.7	bologna
554634551358843	5930	1.5	2.6	24.7	3.3	8.6	40.7	esteri
455655333338853	5931	0	-0.4	26.2	9.3	5.6	40.7	esteri
556644543149854	5932	3	1.1	26.6	4.4	5.6	40.7	esteri
566554352149844	5933	6	2.2	26.9	0.9	4.7	40.7	padova
656445351348754	5934	2.6	4.5	26.9	3.7	3	40.7	padova
565443532358953	5935	1.1	4.1	27	4.8	3.7	40.7	esteri
546433533259853	5936	2.6	4.1	27.3	2.6	4.1	40.7	padova
645555442338743	5937	1.5	0.7	27.7	8.2	2.6	40.7	esteri
445654452158954	5938	1.1	6	28.1	2.2	3.3	40.7	padova
454653451159954	5939	2.6	4.1	28.8	1.1	4.1	40.7	bari
466433453258745	5940	0	1.1	28.8	8.2	2.6	40.7	milano
666435433138755	5941	-0.4	0	29.2	10.8	1.1	40.7	esteri
455445433158844	5942	1.1	0.7	29.2	3.7	6	40.7	milano
566443552259845	5943	4.5	2.6	30	1.8	1.8	40.7	Marche
464544533249943	5944	-0.4	4.1	17.9	8.2	10.8	40.6	esteri
555643352339955	5945	2.6	4.5	18.6	2.6	12.3	40.6	bari
544443431249753	5946	-0.4	4.1	19.4	9.7	7.8	40.6	esteri
555634342348945	5947	2.6	4.1	19.8	5.5	8.6	40.6	pavia
656444351158954	5948	0.7	5.6	20.5	5.2	8.6	40.6	milano
445445451158944	5949	0	0.3	20.9	9.3	10.1	40.6	esteri
446445543359955	5950	1.1	1.1	21.3	9.7	7.4	40.6	federico
566654541338743	5951	3	2.2	22	6.3	7.1	40.6	esteri
654644432249745	5952	0	0	22	10.4	8.2	40.6	esteri
656534453258955	5953	1.1	4.1	22	5.2	8.2	40.6	esteri
456435532248743	5954	-0.4	2.6	22	14.2	2.2	40.6	sapienza
654633331138953	5955	1.1	6	22.4	4	7.1	40.6	esteri
556454451148753	5956	3	4.5	22.4	5.2	5.5	40.6	torino
456634433349944	5957	0	3.7	22.8	4.4	9.7	40.6	esteri
564434352259855	5958	1.5	1.1	23.1	7.8	7.1	40.6	esteri
644435352348744	5959	3	6	23.9	4.8	2.9	40.6	lvanvitelli
554653343348854	5960	1.5	0.7	24.3	5.9	8.2	40.6	esteri
454655551158744	5961	2.6	4.1	24.7	1	8.2	40.6	cagliari
566645352348853	5962	2.6	1.1	24.7	1.4	10.8	40.6	padova
446545333138753	5963	2.2	3.7	25	1.6	8.1	40.6	esteri
546635441159844	5964	2.2	5.6	25	5.4	2.4	40.6	esteri
564635531349845	5965	4.5	4.5	25	1.4	5.2	40.6	esteri
664445341249844	5966	1.5	4.1	25.4	1.1	8.5	40.6	sapienza
